date,srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
2016-04-06 17:18:59,719036341,3496934894,0,2048,ICMP,1459963139012000.0,169.988,18,576,background
2016-04-06 17:18:59,719036341,3494043631,0,2048,ICMP,1459963139012000.0,169.988,18,576,background
2016-04-06 17:18:59,719036341,3510597320,0,2048,ICMP,1459963139012000.0,169.988,18,576,background
2016-04-06 17:18:59,719036341,3738655541,0,2048,ICMP,1459963139012000.0,169.988,18,576,background
2016-04-06 17:18:59,719036341,1063990105,0,2048,ICMP,1459963139012000.0,169.988,18,576,background
2016-04-06 17:18:59,1163897710,719034815,23000,53,UDP,1459963139032000.0,301.968,1247,83549,background
2016-04-06 17:18:59,719035635,2842518977,22002,57898,TCP,1459963139124000.0,303.876,92,5445,background
2016-04-06 17:18:59,719036242,2821236371,8000,49008,TCP,1459963139204000.0,300.796,92,5776,background
2016-04-06 17:18:59,710622869,719034713,5938,50061,TCP,1459963139248000.0,301.752,107,5744,background
2016-04-06 17:18:59,719034631,1010760452,53,53,UDP,1459963139316000.0,216.68400000000003,9,743,background
2016-04-06 17:18:59,2966367387,719035655,50652,443,TCP,1459963139420000.0,123.58,9,372,background
2016-04-06 17:18:59,3627894148,719035672,50570,51215,UDP,1459963139776000.0,333.224,799,184830,background
2016-04-06 17:18:59,1010760452,719034631,53,53,UDP,1459963139808000.0,175.192,8,1127,background
2016-04-06 17:18:59,719036242,3510196991,8000,36333,TCP,1459963139812000.0,300.188,91,5692,background
2016-04-06 17:18:59,719036341,3543553018,1592,8291,TCP,1459963139936000.0,333.064,73,2920,background
2016-04-06 17:18:59,719035635,3681179342,22002,36572,TCP,1459963139944000.0,303.056,107,6297,background
2016-04-06 17:19:00,719035635,3572507097,22011,54848,TCP,1459963140000000.0,303.0,60,3240,background
2016-04-06 17:19:00,3748754014,719036357,8291,55543,TCP,1459963140004000.0,169.99599999999995,20,4238,background
2016-04-06 17:19:00,719036274,707247715,1935,49532,TCP,1459963140008000.0,303.992,306,13323,background
2016-04-06 17:19:00,719034631,1069914872,53,53,UDP,1459963140016000.0,172.984,75,5309,background
2016-04-06 17:19:00,1069914872,719034631,53,53,UDP,1459963140016000.0,172.984,72,10170,background
2016-04-06 17:19:00,719036249,615105297,64522,161,UDP,1459963140196000.0,294.8040000000001,1446,122934,background
2016-04-06 17:19:00,707240675,719036249,161,64522,UDP,1459963140416000.0,334.584,504,55804,background
2016-04-06 17:19:00,719036229,3106019222,61264,9339,TCP,1459963140432000.0,299.568,362,24981,background
2016-04-06 17:19:00,719035635,3543532992,22002,52214,TCP,1459963140608000.0,302.392,91,5399,background
2016-04-06 17:19:00,3647050418,719035195,40347,19988,UDP,1459963140800000.0,160.2,9,441,background
2016-04-06 17:19:00,630232857,719036106,49279,443,TCP,1459963140804000.0,329.196,59,2360,background
2016-04-06 17:19:00,3510574683,719036341,161,51109,UDP,1459963140884000.0,221.116,290,22519,background
2016-04-06 17:19:00,2776638281,719034665,33308,443,TCP,1459963140896000.0,175.104,32,1664,background
2016-04-06 17:19:00,630232857,719036106,50981,443,TCP,1459963140940000.0,335.06,2920,345616,background
2016-04-06 17:19:00,719036274,707247715,1935,49533,TCP,1459963140984000.0,302.016,304,13224,background
2016-04-06 17:19:00,707247715,719036274,49425,1935,TCP,1459963140996000.0,334.004,168,7896,background
2016-04-06 17:19:01,707247715,719036274,49426,1935,TCP,1459963141000000.0,334.0,168,7896,background
2016-04-06 17:19:01,719034631,969949108,53,53,UDP,1459963141080000.0,224.92,15,1248,background
2016-04-06 17:19:01,969949108,719034631,53,53,UDP,1459963141080000.0,224.92,15,2117,background
2016-04-06 17:19:01,2842328522,719035062,42581,143,TCP,1459963141208000.0,335.792,8006,1882734,background
2016-04-06 17:19:01,719035062,2842328522,143,42581,TCP,1459963141208000.0,335.792,4075,494077,background
2016-04-06 17:19:01,3626271016,719034741,1024,35617,UDP,1459963141260000.0,335.74,1189,182842,background
2016-04-06 17:19:01,719036341,3494007734,51109,161,UDP,1459963141600000.0,221.4,23,1748,background
2016-04-06 17:19:01,1730436471,719036359,161,1027,UDP,1459963141740000.0,221.26,81,6374,background
2016-04-06 17:19:01,630331837,719036249,161,64522,UDP,1459963141748000.0,226.252,403,32985,background
2016-04-06 17:19:01,1704314103,719036223,443,44314,TCP,1459963141980000.0,181.02,17,9387,background
2016-04-06 17:19:01,1704314071,719036245,443,27187,TCP,1459963141980000.0,224.02,62,8413,background
2016-04-06 17:19:02,3222673501,719034713,443,49901,UDP,1459963142044000.0,331.956,29,1912,background
2016-04-06 17:19:02,719036242,3510196991,8000,36339,TCP,1459963142136000.0,299.8640000000001,61,3172,background
2016-04-06 17:19:02,3270066262,719034664,62055,80,TCP,1459963142208000.0,166.792,95,11237,background
2016-04-06 17:19:02,719036242,3510196991,8000,36347,TCP,1459963142284000.0,299.716,61,3172,background
2016-04-06 17:19:02,719036242,3510196991,8000,36336,TCP,1459963142284000.0,299.716,61,3172,background
2016-04-06 17:19:02,719034664,3270066262,80,62055,TCP,1459963142344000.0,166.65599999999995,87,101786,background
2016-04-06 17:19:02,719035635,1718639395,22002,50179,TCP,1459963142396000.0,299.6040000000001,113,8217,background
2016-04-06 17:19:02,3543674568,719036359,8291,2082,TCP,1459963142412000.0,326.588,34,1544,background
2016-04-06 17:19:02,719036223,1830473197,43728,80,TCP,1459963142476000.0,300.524,397,20644,background
2016-04-06 17:19:02,1730462237,719036359,8291,2086,TCP,1459963142604000.0,326.396,48,5681,background
2016-04-06 17:19:02,3222669219,719036245,443,26728,UDP,1459963142616000.0,327.384,93,6171,background
2016-04-06 17:19:02,719036249,2821252993,64522,161,UDP,1459963142800000.0,300.2,425,43892,background
2016-04-06 17:19:02,719035159,1077930617,8180,49328,TCP,1459963142844000.0,296.156,31,46500,background
2016-04-06 17:19:02,719036116,3509864421,64105,51737,UDP,1459963142876000.0,330.124,47,5278,background
2016-04-06 17:19:02,719036242,1278064069,8000,47252,TCP,1459963142936000.0,300.064,61,2440,background
2016-04-06 17:19:02,719036242,1278064069,8000,47247,TCP,1459963142936000.0,300.064,61,2440,background
2016-04-06 17:19:02,719036242,1278064069,8000,47254,TCP,1459963142948000.0,300.052,61,2440,background
2016-04-06 17:19:02,3509883622,719035673,1111,26000,ESP,1459963142960000.0,309.04,1198,214704,background
2016-04-06 17:19:02,719036242,1278064069,8000,47253,TCP,1459963142992000.0,300.008,61,2440,background
2016-04-06 17:19:02,719036242,1278064069,8000,47251,TCP,1459963142992000.0,300.008,61,2440,background
2016-04-06 17:19:02,719036242,1278064069,8000,47249,TCP,1459963142992000.0,300.008,61,2440,background
2016-04-06 17:19:03,719036242,637342562,8000,36637,TCP,1459963143132000.0,299.868,61,2440,background
2016-04-06 17:19:03,719036242,637342562,8000,36635,TCP,1459963143132000.0,299.868,61,2440,background
2016-04-06 17:19:03,719036242,637342562,8000,36633,TCP,1459963143132000.0,299.868,61,2440,background
2016-04-06 17:19:03,719035635,3496756456,22002,52926,TCP,1459963143136000.0,301.8640000000001,90,5302,background
2016-04-06 17:19:03,719036242,637342562,8000,36634,TCP,1459963143136000.0,299.8640000000001,61,2440,background
2016-04-06 17:19:03,719036242,3627250324,8000,45620,TCP,1459963143196000.0,299.8040000000001,61,3172,background
2016-04-06 17:19:03,719036242,637342562,8000,36632,TCP,1459963143196000.0,299.8040000000001,61,2440,background
2016-04-06 17:19:03,719036242,3627250324,8000,45616,TCP,1459963143240000.0,299.76,61,3172,background
2016-04-06 17:19:03,719036242,3627250324,8000,45618,TCP,1459963143240000.0,299.76,61,3172,background
2016-04-06 17:19:03,719036242,3627250324,8000,45619,TCP,1459963143244000.0,299.756,61,3172,background
2016-04-06 17:19:03,719036242,3627250324,8000,45617,TCP,1459963143244000.0,299.756,61,3172,background
2016-04-06 17:19:03,719036242,1278064069,8000,47246,TCP,1459963143252000.0,299.748,61,2440,background
2016-04-06 17:19:03,707249628,719036341,161,51109,UDP,1459963143284000.0,330.716,3227,300605,background
2016-04-06 17:19:03,3591760694,719036280,2764,12228,ESP,1459963143288000.0,331.712,76,10480,background
2016-04-06 17:19:03,3543502010,719036242,39607,8000,TCP,1459963143304000.0,334.696,68,2912,background
2016-04-06 17:19:03,719036245,1704314071,26785,443,TCP,1459963143332000.0,212.668,184,16247,background
2016-04-06 17:19:03,613762170,719036357,161,58498,UDP,1459963143416000.0,330.584,681,67735,background
2016-04-06 17:19:03,3543502010,719036242,39609,8000,TCP,1459963143504000.0,334.496,68,2912,background
2016-04-06 17:19:03,719036236,3529379502,0,2048,ICMP,1459963143536000.0,300.464,61,1708,background
2016-04-06 17:19:03,3496841271,719036357,161,58498,UDP,1459963143732000.0,332.26800000000014,931,87007,background
2016-04-06 17:19:03,3494372186,719036357,161,58498,UDP,1459963143996000.0,280.004,659,85337,background
2016-04-06 17:19:04,3543672832,719036357,161,58498,UDP,1459963144012000.0,279.988,506,61059,background
2016-04-06 17:19:04,719035252,2777011084,3389,55989,TCP,1459963144088000.0,299.9120000000001,151,14043,background
2016-04-06 17:19:04,719036249,2206867022,64522,161,UDP,1459963144096000.0,300.904,1082,106100,background
2016-04-06 17:19:04,719035635,3626358562,22002,33533,TCP,1459963144160000.0,297.84,106,6333,background
2016-04-06 17:19:04,2064037546,719036254,443,54292,TCP,1459963144200000.0,140.8,13,2500,background
2016-04-06 17:19:04,719036254,2064037546,54292,443,TCP,1459963144216000.0,140.784,14,3402,background
2016-04-06 17:19:04,719035654,2966367387,0,0,GRE,1459963144264000.0,301.736,536,531526,background
2016-04-06 17:19:04,3141872425,719036342,80,58722,TCP,1459963144280000.0,164.72,8,1651,background
2016-04-06 17:19:04,719036342,3141872425,58722,80,TCP,1459963144284000.0,164.71599999999995,11,1880,background
2016-04-06 17:19:04,2063991405,719036254,443,50368,TCP,1459963144284000.0,141.716,13,2484,background
2016-04-06 17:19:04,2063992226,719036254,443,50303,TCP,1459963144288000.0,141.71200000000005,13,2484,background
2016-04-06 17:19:04,2063992226,719036254,443,56800,TCP,1459963144288000.0,141.71200000000005,13,2484,background
2016-04-06 17:19:04,1163897711,719034815,24000,53,UDP,1459963144368000.0,300.632,281,18827,background
2016-04-06 17:19:04,719035635,2842518977,22002,59714,TCP,1459963144400000.0,301.6,124,8633,background
2016-04-06 17:19:04,719036242,1278064069,8000,47245,TCP,1459963144452000.0,300.548,91,4600,background
2016-04-06 17:19:04,714255032,719036242,52167,8000,TCP,1459963144548000.0,150.452,23,1812,background
2016-04-06 17:19:04,719036341,1386656305,52092,443,TCP,1459963144660000.0,206.34,24,1416,background
2016-04-06 17:19:04,719035654,2201700308,0,0,GRE,1459963144744000.0,293.256,325,53073,background
2016-04-06 17:19:04,719036236,3746995700,56350,51647,TCP,1459963144812000.0,299.188,6657,9371633,background
2016-04-06 17:19:04,3515300085,719036106,49286,443,TCP,1459963144832000.0,280.168,85,3400,background
2016-04-06 17:19:04,3509885902,719034665,62654,443,TCP,1459963144836000.0,280.164,49,1960,background
2016-04-06 17:19:04,719035635,3564553392,22002,38649,TCP,1459963144844000.0,301.156,90,5308,background
2016-04-06 17:19:04,719036242,714255032,8000,52167,TCP,1459963144872000.0,185.128,46,3972,background
2016-04-06 17:19:04,1040959217,719036341,0,0,ICMP,1459963144992000.0,280.008,67,2144,background
2016-04-06 17:19:05,719036249,2821253737,64522,161,UDP,1459963145052000.0,299.948,1680,152269,background
2016-04-06 17:19:05,719035635,3746870287,22002,40964,TCP,1459963145080000.0,293.92,101,5919,background
2016-04-06 17:19:05,719036223,1830473197,36866,80,TCP,1459963145132000.0,300.868,397,20644,background
2016-04-06 17:19:05,719035635,1137880558,22011,33249,TCP,1459963145168000.0,297.832,30,1620,background
2016-04-06 17:19:05,719036242,637342562,8000,36631,TCP,1459963145400000.0,300.6,91,4600,background
2016-04-06 17:19:05,1319157565,719036245,443,27974,TCP,1459963145612000.0,141.388,54,4117,background
2016-04-06 17:19:05,719036341,1438792199,55020,443,TCP,1459963145624000.0,161.376,4486,224728,background
2016-04-06 17:19:05,1438792199,719036341,443,55020,TCP,1459963145628000.0,161.372,8870,12576986,background
2016-04-06 17:19:05,719036249,2206874010,64522,161,UDP,1459963145636000.0,300.3640000000001,795,75579,background
2016-04-06 17:19:05,719036116,1086652948,64105,52969,UDP,1459963145748000.0,270.252,45,5082,background
2016-04-06 17:19:05,719036341,3719019156,50324,443,TCP,1459963145784000.0,165.21599999999995,27,8088,background
2016-04-06 17:19:05,719036341,1772486525,52750,443,TCP,1459963145804000.0,262.196,66,4940,background
2016-04-06 17:19:05,719034631,1007263057,53,53,UDP,1459963145828000.0,217.172,19,1442,background
2016-04-06 17:19:05,3719019156,719036341,443,50324,TCP,1459963145844000.0,165.15599999999995,36,30684,background
2016-04-06 17:19:06,1772486525,719036341,443,52750,TCP,1459963146004000.0,261.996,60,6830,background
2016-04-06 17:19:06,719036249,707243405,64522,161,UDP,1459963146036000.0,299.964,611,59857,background
2016-04-06 17:19:06,2821236371,719036242,49011,8000,TCP,1459963146056000.0,328.944,67,3676,background
2016-04-06 17:19:06,719036254,2064045254,62473,443,TCP,1459963146076000.0,140.924,13,1634,background
2016-04-06 17:19:06,719036254,2064040985,56753,443,TCP,1459963146080000.0,140.92,15,3730,background
2016-04-06 17:19:06,2782107209,719035635,58587,22002,TCP,1459963146164000.0,329.836,133,7688,background
2016-04-06 17:19:06,719036245,1319157565,27974,443,TCP,1459963146200000.0,141.8,51,4163,background
2016-04-06 17:19:06,1007263057,719034631,53,53,UDP,1459963146228000.0,168.77200000000005,18,4762,background
2016-04-06 17:19:06,2772182167,719036252,5902,52226,TCP,1459963146292000.0,170.708,18,936,background
2016-04-06 17:19:06,719036242,3496510386,8000,14083,TCP,1459963146364000.0,300.636,62,4216,background
2016-04-06 17:19:06,621195688,719036135,50146,3389,TCP,1459963146416000.0,162.584,659,48809,background
2016-04-06 17:19:06,719035635,3495619761,50002,3344,TCP,1459963146464000.0,300.536,83,5579,background
2016-04-06 17:19:06,719036135,621195688,3389,50146,TCP,1459963146492000.0,162.50799999999995,660,147222,background
2016-04-06 17:19:06,719036242,3652927218,8000,33145,TCP,1459963146500000.0,300.5,61,4164,background
2016-04-06 17:19:06,719035635,1718638843,22002,35988,TCP,1459963146544000.0,297.456,86,5075,background
2016-04-06 17:19:06,1335901279,719035635,42494,22011,TCP,1459963146620000.0,327.38,66,3696,background
2016-04-06 17:19:06,719036359,719036314,1027,161,UDP,1459963146972000.0,330.028,1418,117038,background
2016-04-06 17:19:06,1592649161,719036341,0,0,ICMP,1459963146992000.0,330.0080000000001,34,1088,background
2016-04-06 17:19:06,1285797167,719036341,0,0,ICMP,1459963146992000.0,330.0080000000001,34,1088,background
2016-04-06 17:19:07,2064040985,719036254,443,62549,TCP,1459963147000000.0,141.0,13,2500,background
2016-04-06 17:19:07,719035635,1137626096,22002,41548,TCP,1459963147084000.0,295.916,88,5193,background
2016-04-06 17:19:07,719036242,3510196991,8000,36349,TCP,1459963147180000.0,299.82,61,3172,background
2016-04-06 17:19:07,719036242,3510196991,8000,36348,TCP,1459963147180000.0,299.82,61,3172,background
2016-04-06 17:19:07,719035635,3593192614,22002,38245,TCP,1459963147224000.0,292.776,96,5640,background
2016-04-06 17:19:07,3626558230,719036357,161,58498,UDP,1459963147424000.0,332.576,302,36716,background
2016-04-06 17:19:07,719034631,542326740,53,53,UDP,1459963147448000.0,148.55200000000005,14,1142,background
2016-04-06 17:19:07,719034631,3534710091,53,53,UDP,1459963147836000.0,227.164,41,3575,background
2016-04-06 17:19:07,719036266,3527061770,51659,7615,TCP,1459963147928000.0,300.072,81,4326,background
2016-04-06 17:19:07,607268084,719036357,161,58498,UDP,1459963147984000.0,330.016,914,71275,background
2016-04-06 17:19:08,2063992226,719036254,443,56802,TCP,1459963148064000.0,140.936,15,2649,background
2016-04-06 17:19:08,719036245,3428960851,26855,443,UDP,1459963148092000.0,300.908,41,3069,background
2016-04-06 17:19:08,719036242,3510196991,8000,34610,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34608,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34614,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34616,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34617,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34618,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34609,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34624,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34623,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34611,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34622,TCP,1459963148144000.0,299.856,61,3172,background
2016-04-06 17:19:08,719036242,3510196991,8000,34621,TCP,1459963148144000.0,299.856,61,3172,background
