date,srcip,dstip,srcport,dstport,ts,td,pkt,byt
2016-04-06 17:19:23,962077927,719036245,443,27194,1459963163740000.0,268.26,145,39860
2016-04-06 17:19:23,3494007565,719036341,161,51109,1459963163808000.0,135.192,1278,102879
2016-04-06 17:19:23,719036245,732178545,26912,443,1459963163880000.0,300.12,310,162985
2016-04-06 17:19:23,719036341,3494007565,51109,161,1459963163908000.0,135.092,1282,99799
2016-04-06 17:19:23,719036116,3680863336,64105,62952,1459963163920000.0,165.08,30,3612
2016-04-06 17:19:23,3509761735,719036116,61003,64105,1459963163936000.0,165.06400000000005,24,2352
2016-04-06 17:19:23,612513188,719036342,259,12049,1459963163972000.0,130.028,65,10920
2016-04-06 17:19:24,719036116,3627772901,64105,55052,1459963164000000.0,165.0,25,3122
2016-04-06 17:19:24,3543140250,719036341,161,51109,1459963164008000.0,329.992,394,43781
2016-04-06 17:19:24,2064045254,719036254,443,62473,1459963164140000.0,122.86,12,2359
2016-04-06 17:19:24,2064040985,719036254,443,56753,1459963164144000.0,122.856,12,2359
2016-04-06 17:19:24,719036280,3644811257,63247,54490,1459963164164000.0,308.836,4708,3109072
2016-04-06 17:19:24,1021722884,719034713,443,58031,1459963164684000.0,160.316,33,2554
2016-04-06 17:19:24,719034713,1021722884,58031,443,1459963164688000.0,160.312,24,4933
2016-04-06 17:19:25,719036116,3667035506,64105,50383,1459963165012000.0,164.988,24,3024
2016-04-06 17:19:25,719036254,2064040985,62549,443,1459963165080000.0,122.92,12,1594
2016-04-06 17:19:25,710577141,719036245,443,26679,1459963165296000.0,331.704,1242,234111
2016-04-06 17:19:25,719034860,613763924,5038,31975,1459963165668000.0,330.332,166,14608
2016-04-06 17:19:25,719035661,3626732371,49153,3231,1459963165688000.0,189.312,62,3659
2016-04-06 17:19:25,615120719,719034665,26883,443,1459963165728000.0,226.272,75,7262
2016-04-06 17:19:25,3496756456,719035635,44568,22011,1459963165748000.0,225.252,46,2576
2016-04-06 17:19:25,719034815,4121522152,0,0,1459963165852000.0,133.148,4406,5752033
2016-04-06 17:19:25,719034815,4121522152,53,4444,1459963165852000.0,133.148,2203,3304500
2016-04-06 17:19:25,719036342,621246224,0,0,1459963165900000.0,331.1,380,42192
2016-04-06 17:19:25,719036116,1689943212,64105,1823,1459963165996000.0,165.00400000000005,121,16274
2016-04-06 17:19:26,719036245,3561840542,34914,48190,1459963166056000.0,308.944,631,849851
2016-04-06 17:19:26,719034815,746105634,53,4444,1459963166088000.0,330.912,6369,9553500
2016-04-06 17:19:26,719034815,746105634,0,0,1459963166088000.0,330.912,12738,16629459
2016-04-06 17:19:26,746105634,719034815,4444,53,1459963166384000.0,308.616,5893,383045
2016-04-06 17:19:26,3644811262,719036280,56275,2641,1459963166508000.0,328.492,75,10344
2016-04-06 17:19:26,719034874,2234942081,80,51781,1459963166528000.0,184.472,641,790896
2016-04-06 17:19:26,719036106,3515300085,443,49353,1459963166532000.0,330.468,1478,394014
2016-04-06 17:19:26,3510197005,719036242,42074,21,1459963166560000.0,225.44,93,5118
2016-04-06 17:19:26,719036116,621197414,2027,3389,1459963166564000.0,328.436,389,22020
2016-04-06 17:19:26,3509763835,719036341,161,51109,1459963166936000.0,171.06400000000005,407,38512
2016-04-06 17:19:27,707247715,719036274,49532,1935,1459963167000000.0,330.0,167,7849
2016-04-06 17:19:27,613760871,719036341,161,51109,1459963167020000.0,329.98,2685,247636
2016-04-06 17:19:27,719034713,710622906,52221,5938,1459963167112000.0,329.8880000000001,7108,472738
2016-04-06 17:19:27,3383555908,719036245,33457,1151,1459963167440000.0,169.56,189,12356
2016-04-06 17:19:27,719034741,604304072,35617,17771,1459963167804000.0,329.196,119,16386
2016-04-06 17:19:28,714185923,719036341,0,0,1459963168012000.0,319.988,33,1056
2016-04-06 17:19:28,2206889682,719036341,0,0,1459963168012000.0,319.988,33,1056
2016-04-06 17:19:28,3529379502,719036341,0,0,1459963168012000.0,319.988,33,1056
2016-04-06 17:19:28,3627286052,719036341,0,0,1459963168012000.0,319.988,33,1056
2016-04-06 17:19:28,2206865250,719036341,0,0,1459963168012000.0,319.988,33,1056
2016-04-06 17:19:28,3543667010,719036341,0,0,1459963168012000.0,319.988,33,1056
2016-04-06 17:19:28,1830473197,719036223,80,37774,1459963168260000.0,328.74,950,1068526
2016-04-06 17:19:28,613762170,719036341,161,51109,1459963168268000.0,324.732,678,67613
2016-04-06 17:19:28,719036242,3383199205,8000,39491,1459963168268000.0,300.732,62,4216
2016-04-06 17:19:28,746105634,719034617,4444,53,1459963168484000.0,306.516,5165,335725
2016-04-06 17:19:28,1163897711,719034815,9987,53,1459963168568000.0,305.432,292,19564
2016-04-06 17:19:28,3509606405,719036341,161,51109,1459963168576000.0,324.4240000000001,411,58709
2016-04-06 17:19:28,1830473197,719036223,80,43450,1459963168612000.0,327.388,945,1062194
2016-04-06 17:19:28,719036106,3508669844,443,4891,1459963168856000.0,327.144,362,95127
2016-04-06 17:19:28,719034815,3529379499,80,1129,1459963168888000.0,160.112,34,19798
2016-04-06 17:19:29,3109384168,719036245,443,36012,1459963169020000.0,133.98,10,1210
2016-04-06 17:19:29,2243059718,719036245,33333,51604,1459963169072000.0,329.92800000000005,56,3376
2016-04-06 17:19:29,2232563010,719035656,1152,443,1459963169348000.0,324.652,3845,336081
2016-04-06 17:19:29,719034665,2776638281,443,46772,1459963169412000.0,325.588,58,13404
2016-04-06 17:19:29,1760273394,719034713,5938,60498,1459963169460000.0,255.54,20,4148
2016-04-06 17:19:29,719034713,710619710,1602,5938,1459963169468000.0,330.532,200,11252
2016-04-06 17:19:29,719034713,1760273394,60498,5938,1459963169520000.0,255.48,24,5212
2016-04-06 17:19:29,719034665,3652793940,443,51421,1459963169556000.0,328.444,1720,358145
2016-04-06 17:19:29,3626638383,719036249,161,64522,1459963169592000.0,330.408,374,44066
2016-04-06 17:19:29,719034665,2659246432,443,60687,1459963169716000.0,330.284,61,10391
2016-04-06 17:19:29,3510574683,719036357,8291,54396,1459963169752000.0,330.2480000000001,136,10404
2016-04-06 17:19:29,719034741,3626271016,35617,1024,1459963169804000.0,329.196,1562,622980
2016-04-06 17:19:29,719034741,3626726337,35617,1030,1459963169804000.0,329.196,92,12776
2016-04-06 17:19:29,719035635,3564111265,22002,38996,1459963169876000.0,244.124,64,4341
2016-04-06 17:19:29,719035870,1788375321,45219,443,1459963169940000.0,297.06,39,15054
2016-04-06 17:19:29,607268084,719036341,0,0,1459963169988000.0,330.01199999999994,34,1088
2016-04-06 17:19:29,3543140250,719036341,0,0,1459963169988000.0,330.01199999999994,34,1088
2016-04-06 17:19:29,637353906,719036341,0,0,1459963169988000.0,330.01199999999994,34,1088
2016-04-06 17:19:30,3627274180,719036341,0,0,1459963170000000.0,330.0,34,1088
2016-04-06 17:19:30,621269307,719036341,0,0,1459963170004000.0,329.996,34,1088
2016-04-06 17:19:30,3494300995,719036341,0,0,1459963170004000.0,329.996,34,1088
2016-04-06 17:19:30,3627277285,719036341,0,0,1459963170004000.0,329.996,34,1088
2016-04-06 17:19:30,621218457,719036357,8291,55555,1459963170012000.0,329.98800000000006,36,7711
2016-04-06 17:19:30,3509815893,719036357,8291,55550,1459963170012000.0,329.98800000000006,38,7717
2016-04-06 17:19:30,3627282195,719036357,161,58498,1459963170012000.0,329.98800000000006,180,29441
2016-04-06 17:19:30,615105297,719036249,161,64522,1459963170160000.0,328.84,1457,127073
2016-04-06 17:19:30,3542939988,719035255,54646,3389,1459963170168000.0,329.832,2799,313808
2016-04-06 17:19:30,719034815,3529379499,80,1110,1459963170216000.0,326.784,361,158690
2016-04-06 17:19:30,3561990039,719036245,57768,34914,1459963170236000.0,329.764,658,35146
2016-04-06 17:19:30,719036341,3626655831,16740,8291,1459963170320000.0,324.68,100,6442
2016-04-06 17:19:30,719036341,847553395,51109,161,1459963170568000.0,327.432,366,28247
2016-04-06 17:19:30,719036245,3144553271,26472,80,1459963170760000.0,305.24,131,87350
2016-04-06 17:19:30,3626656229,719035673,2848,72,1459963170896000.0,135.10399999999998,1000,210064
2016-04-06 17:19:30,3494007734,719036341,161,51109,1459963170968000.0,322.032,360,27937
2016-04-06 17:19:30,3746609128,719036357,0,0,1459963170988000.0,330.01199999999994,34,1088
2016-04-06 17:19:30,719036223,1830473197,43082,80,1459963170992000.0,307.008,402,20904
2016-04-06 17:19:31,3496934894,719036357,0,0,1459963171008000.0,329.992,34,1088
2016-04-06 17:19:31,621199470,719036357,0,0,1459963171008000.0,329.992,34,1088
2016-04-06 17:19:31,3695746361,719036357,0,0,1459963171008000.0,329.992,34,1088
2016-04-06 17:19:31,3496940395,719036357,0,0,1459963171008000.0,329.992,34,1088
2016-04-06 17:19:31,3494299132,719036357,0,0,1459963171008000.0,329.992,34,1088
2016-04-06 17:19:31,3627819275,719036357,0,0,1459963171008000.0,329.992,34,1088
2016-04-06 17:19:31,3627282195,719036357,0,0,1459963171008000.0,329.992,34,1088
2016-04-06 17:19:31,3509767651,719036357,0,0,1459963171008000.0,329.992,34,1088
2016-04-06 17:19:31,707249873,719036357,0,0,1459963171008000.0,329.992,34,1088
2016-04-06 17:19:31,621265680,719036357,0,0,1459963171008000.0,329.992,34,1088
2016-04-06 17:19:31,2968794897,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3509763835,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,1053687689,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3494076576,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3496841271,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,707249628,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,2206889706,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,629252513,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,607268383,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,621218460,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,637342578,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3509835672,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3494007734,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3495586470,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3510174848,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3542746344,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3543667010,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3543669261,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3564345423,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3701232241,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3494072368,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,613764288,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3493914595,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3494048355,719036357,0,0,1459963171012000.0,329.98800000000006,34,1088
2016-04-06 17:19:31,3627912442,719036357,0,0,1459963171016000.0,329.9840000000001,34,1088
2016-04-06 17:19:31,612513562,719036357,0,0,1459963171016000.0,329.9840000000001,34,1088
2016-04-06 17:19:31,3509815893,719036357,0,0,1459963171016000.0,329.9840000000001,35,1120
2016-04-06 17:19:31,3494372189,719036357,0,0,1459963171016000.0,329.9840000000001,34,1088
2016-04-06 17:19:31,3496974134,719036357,0,0,1459963171016000.0,329.9840000000001,34,1088
2016-04-06 17:19:31,3383404767,719036357,0,0,1459963171016000.0,329.9840000000001,34,1088
2016-04-06 17:19:31,3494007565,719036357,0,0,1459963171064000.0,329.936,34,1088
2016-04-06 17:19:31,3746870287,719035635,47837,22011,1459963171156000.0,324.844,64,3584
2016-04-06 17:19:31,719036341,621222868,51109,161,1459963171228000.0,322.772,320,38281
2016-04-06 17:19:31,3510485533,719036357,0,0,1459963171416000.0,320.584,33,1056
2016-04-06 17:19:31,714166169,719035673,462,28068,1459963171576000.0,135.424,942,200528
2016-04-06 17:19:31,3383711997,719035602,55700,443,1459963171628000.0,118.372,15,1793
2016-04-06 17:19:31,719036223,1830473197,45548,80,1459963171668000.0,305.332,432,23741
2016-04-06 17:19:31,1830473197,719036223,80,45548,1459963171932000.0,328.0680000000001,1103,1307638
2016-04-06 17:19:31,3496974707,719036341,0,0,1459963171980000.0,320.02,33,1056
2016-04-06 17:19:32,3564110349,719035635,51014,22002,1459963172096000.0,327.904,198,12061
2016-04-06 17:19:32,719034823,1050775787,0,0,1459963172604000.0,330.396,144,21828
2016-04-06 17:19:32,719036106,3515300085,443,49286,1459963172672000.0,329.3280000000001,125,35330
2016-04-06 17:19:32,719036106,3515300085,443,54272,1459963172748000.0,324.252,701,135306
2016-04-06 17:19:32,719036106,630232857,443,49308,1459963172788000.0,329.212,2128,956395
2016-04-06 17:19:32,719036106,630232857,443,51300,1459963172804000.0,329.196,1433,365160
2016-04-06 17:19:32,630232857,719036106,51300,443,1459963172812000.0,329.1880000000001,1169,147328
2016-04-06 17:19:32,719034741,3626309517,0,0,1459963172812000.0,328.1880000000001,168,28679
2016-04-06 17:19:32,719034665,3543138957,443,62907,1459963172816000.0,329.184,147,24381
2016-04-06 17:19:33,3494301579,719036249,161,64522,1459963173232000.0,329.76800000000014,522,43502
2016-04-06 17:19:33,3626358562,719035635,33533,22002,1459963173364000.0,327.636,130,7032
2016-04-06 17:19:33,1087419156,719035162,49286,443,1459963173616000.0,306.384,816,38288
2016-04-06 17:19:33,2821253753,719036249,161,64522,1459963173760000.0,329.24,1825,159894
2016-04-06 17:19:33,719036106,630232857,443,51685,1459963173800000.0,329.2,59,10382
2016-04-06 17:19:33,719034741,604304074,35617,17771,1459963173804000.0,329.196,129,17582
2016-04-06 17:19:33,719034779,2207982831,443,55775,1459963173972000.0,160.028,23,5581
2016-04-06 17:19:33,3229673059,719034815,4444,53,1459963173984000.0,242.016,326,21190
2016-04-06 17:19:34,719035635,1922681294,40004,40859,1459963174144000.0,305.856,779,51043
2016-04-06 17:19:34,3222669219,719036342,443,57102,1459963174212000.0,325.788,36,2784
2016-04-06 17:19:34,719036223,1830473197,37618,80,1459963174228000.0,305.772,407,21164
2016-04-06 17:19:34,719036293,4259593,520,520,1459963174376000.0,324.624,33,2376
2016-04-06 17:19:34,3390899481,719036249,161,64522,1459963174436000.0,319.564,1115,96786
2016-04-06 17:19:34,1158321924,719036245,443,26742,1459963174580000.0,160.42,28,6303
2016-04-06 17:19:34,3561897846,719036242,35924,8000,1459963174584000.0,320.416,33,2376
2016-04-06 17:19:34,3681188003,719035635,60444,22002,1459963174724000.0,323.276,129,7249
2016-04-06 17:19:34,3495649058,719036357,161,58498,1459963174732000.0,322.268,515,40137
2016-04-06 17:19:34,3270067119,719035242,37211,80,1459963174752000.0,144.248,145,11243
2016-04-06 17:19:34,3695337271,719036341,5938,52112,1459963174788000.0,208.212,10,576
2016-04-06 17:19:34,719036341,3695337271,52112,5938,1459963174840000.0,208.16,15,903
2016-04-06 17:19:34,2777010896,719036287,5222,51942,1459963174932000.0,150.06799999999996,11,5895
2016-04-06 17:19:34,2207982831,719034779,55775,443,1459963174952000.0,160.048,18,6390
2016-04-06 17:19:34,719036355,719036314,58527,161,1459963174996000.0,320.004,1710,146130
2016-04-06 17:19:35,3627282195,719036341,161,51109,1459963175004000.0,319.996,179,28943
2016-04-06 17:19:35,3529389115,719036341,8291,16730,1459963175016000.0,319.9840000000001,36,7424
2016-04-06 17:19:35,719036106,630232857,443,59473,1459963175268000.0,322.732,54,9836
2016-04-06 17:19:35,3593192614,719035635,38245,22002,1459963175676000.0,324.324,125,6770
2016-04-06 17:19:35,719035635,3681188003,22002,60444,1459963175692000.0,303.308,94,6859
2016-04-06 17:19:35,719036249,708974170,64522,161,1459963175772000.0,305.228,1245,103758
2016-04-06 17:19:35,719036249,3626638383,64522,161,1459963175884000.0,304.116,359,38838
2016-04-06 17:19:36,613762104,719036357,0,769,1459963176012000.0,329.98800000000006,102,6120
2016-04-06 17:19:36,3428960851,719036245,443,26855,1459963176040000.0,167.96,23,1552
2016-04-06 17:19:36,719036106,3515300085,443,53873,1459963176064000.0,329.936,2608,648306
2016-04-06 17:19:36,1089522202,719036116,10870,64105,1459963176244000.0,230.756,77,10650
2016-04-06 17:19:36,719035162,868159755,34992,2020,1459963176316000.0,124.684,244,67786
2016-04-06 17:19:36,621254087,719035635,1332,50002,1459963176468000.0,329.532,69,3546
2016-04-06 17:19:36,3495619761,719035635,3344,50002,1459963176532000.0,329.468,45,1890
2016-04-06 17:19:36,719036242,3510197005,21,42074,1459963176536000.0,305.464,64,5188
2016-04-06 17:19:36,719034713,1788395759,57743,443,1459963176716000.0,65.28399999999999,9,958
2016-04-06 17:19:36,719035635,3627273486,50002,49346,1459963176760000.0,300.24,83,5579
2016-04-06 17:19:36,719034665,3510237619,443,57524,1459963176808000.0,329.19199999999995,59,10382
2016-04-06 17:19:36,3667056162,719034665,49594,443,1459963176828000.0,301.172,53,2120
2016-04-06 17:19:36,3496568808,719036341,0,0,1459963176848000.0,320.152,33,1056
2016-04-06 17:19:36,3496958219,719036341,0,0,1459963176960000.0,320.04,33,1056
2016-04-06 17:19:36,2206889338,719036341,0,0,1459963176976000.0,320.024,33,1056
2016-04-06 17:19:36,719036341,3495649058,51109,161,1459963176988000.0,330.01199999999994,997,75374
2016-04-06 17:19:36,3626655831,719036341,0,0,1459963176992000.0,320.008,33,1056
2016-04-06 17:19:36,2206875872,719036341,0,0,1459963176992000.0,320.008,33,1056
2016-04-06 17:19:36,1386656297,719034713,443,49430,1459963176996000.0,163.004,9,765
2016-04-06 17:19:37,719035071,707152853,443,50634,1459963177008000.0,101.992,2017,3018715
2016-04-06 17:19:37,707152853,719035071,50634,443,1459963177008000.0,101.992,1334,63257
2016-04-06 17:19:37,719036106,630232857,443,46270,1459963177092000.0,327.908,1360,522744
2016-04-06 17:19:37,3572504114,719035195,0,0,1459963177096000.0,328.904,1213,113513
